AgeGroup,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,QID1_Browser,QID1_Version,QID1_Operating System,QID1_Resolution,QID10,QID10_3_TEXT,QID9,QID9_6_TEXT,QID6,QID27,QID28,QID14,QID19,QID16,QID29,QID17,QID18,RandomId,IsPlacebo,RecipientAvgTimeToRespond,IP Address,Postal Code,City,Region,Country,CountryCode,SurveyLink,SurveySessionID,CurrentDate,Email,Language,ExternalDataReference
45-55,11/28/2020 12:08,11/28/2020 12:19,IP Address,98.143.0.20,100,672,TRUE,11/28/2020 12:19,R_21vp9Lctk47F5cU,,,,,35.38420105,-85.39250183,anonymous,EN,0.9,Firefox,82,Windows NT 10.0,1280x720,Male,,White/Caucasian,,Some college,Employed,Independent / Other,No,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,32025,NO,,98.143.0.20,37327,Dunlap,TN,United States,US,,,2020-11-28T12:19:46-07:00,,,
45-55,11/28/2020 12:17,11/28/2020 12:23,IP Address,173.61.40.73,100,355,TRUE,11/28/2020 12:23,R_3oXuGmwHAHjFFbv,,,,,39.94639587,-75.05169678,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1536x864,Male,,White/Caucasian,,Bachelor's degree or higher,Employed,Liberal,Yes,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,61914,YES,,173.61.40.73,8109,Merchantville,NJ,United States,US,,,2020-11-28T12:23:25-07:00,,,
45-55,11/28/2020 12:46,11/28/2020 12:54,IP Address,71.45.58.247,100,447,TRUE,11/28/2020 12:54,R_2ci5HK5OySLR0Pb,,,,,33.56990051,-86.72399902,anonymous,EN,0.9,Chrome,86.0.4240.183,Windows NT 6.3,1366x768,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Conservative,Yes,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,72811,NO,,71.45.58.247,35212,Birmingham,AL,United States,US,,,2020-11-28T12:54:10-07:00,,,
55 and older,11/28/2020 11:03,11/28/2020 11:11,IP Address,98.198.213.38,100,455,TRUE,11/28/2020 11:11,R_tJmmv4mtG8SpYZz,,,,,29.7519989,-95.34300232,anonymous,EN,0.9,Chrome,86.0.4240.111,Windows NT 10.0,1366x768,Male,,White/Caucasian,,Bachelor's degree or higher,Employed,Conservative,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,75806,NO,,98.198.213.38,77017,Houston,TX,United States,US,,,2020-11-28T11:11:01-07:00,,,
55 and older,11/28/2020 11:02,11/28/2020 11:11,IP Address,73.66.94.137,100,542,TRUE,11/28/2020 11:11,R_DN8iC5PyyDiPj45,,,,,39.50799561,-121.4570999,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1280x720,Female,,White/Caucasian,,High school,Not Employed,Independent / Other,Yes,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,52310,YES,,73.66.94.137,95966,Oroville,CA,United States,US,,,2020-11-28T11:11:47-07:00,,,
55 and older,11/28/2020 11:03,11/28/2020 11:12,IP Address,108.28.95.85,100,570,TRUE,11/28/2020 11:12,R_2uHQ7Hj6zhhwca8,,,,,39.03390503,-77.08300018,anonymous,EN,0.9,Firefox,83,Macintosh,1600x900,Female,,White/Caucasian,,Bachelor's degree or higher,Not Employed,Liberal,Yes,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,99517,NO,,108.28.95.85,20906,Silver Spring,MD,United States,US,,,2020-11-28T11:12:41-07:00,,,
55 and older,11/28/2020 11:06,11/28/2020 11:12,IP Address,70.172.77.37,100,370,TRUE,11/28/2020 11:12,R_3MgK0nCRDi0goHa,,,,,33.35040283,-111.7819977,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,2319x979,Male,,White/Caucasian,,Bachelor's degree or higher,Not Employed,Independent / Other,Yes,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,83598,NO,,70.172.77.37,85234,Gilbert,AZ,United States,US,,,2020-11-28T11:12:44-07:00,,,
55 and older,11/28/2020 11:03,11/28/2020 11:12,IP Address,75.141.194.130,100,569,TRUE,11/28/2020 11:12,R_UsXp3FxYzF2kj4d,,,,,39.5381012,-119.8365021,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1600x900,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Liberal,Yes,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,37561,NO,,75.141.194.130,89503,Reno,NV,United States,US,,,2020-11-28T11:12:53-07:00,,,
55 and older,11/28/2020 11:05,11/28/2020 11:12,IP Address,99.145.173.218,100,467,TRUE,11/28/2020 11:12,R_3HhkegwjlO3NI0x,,,,,25.7348938,-80.22280121,anonymous,EN,0.9,Chrome,86.0.4240.75,Windows NT 6.3,1280x768,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Conservative,Yes,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,48821,YES,,99.145.173.218,33145,Miami,FL,United States,US,,,2020-11-28T11:12:58-07:00,,,
55 and older,11/28/2020 11:03,11/28/2020 11:13,IP Address,172.58.44.150,100,596,TRUE,11/28/2020 11:13,R_2PpsabV4em6SQ2s,,,,,47.60319519,-122.3412018,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1920x1080,Male,,White/Caucasian,,Some college,Not Employed,Conservative,Yes,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,47505,YES,,172.58.44.150,98198,Seattle,WA,United States,US,,,2020-11-28T11:13:12-07:00,,,
55 and older,11/28/2020 11:05,11/28/2020 11:14,IP Address,97.103.181.83,100,494,TRUE,11/28/2020 11:14,R_4MCwdDfkgUBPA0F,,,,,28.33270264,-80.61470032,anonymous,EN,0.9,Firefox,82,Windows NT 6.1,1366x768,Male,,White/Caucasian,,Bachelor's degree or higher,Not Employed,Independent / Other,No,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,56408,NO,,97.103.181.83,32931,Cocoa Beach,FL,United States,US,,,2020-11-28T11:14:00-07:00,,,
55 and older,11/28/2020 11:05,11/28/2020 11:14,IP Address,76.107.22.101,100,534,TRUE,11/28/2020 11:14,R_3iDtVCRzPh7RiX3,,,,,35.1566925,-89.92739868,anonymous,EN,0.9,Chrome,85.0.4183.83,Macintosh,2560x1440,Male,,White/Caucasian,,Some college,Employed,Liberal,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,48376,YES,,76.107.22.101,38122,Memphis,TN,United States,US,,,2020-11-28T11:14:38-07:00,,,
55 and older,11/28/2020 11:04,11/28/2020 11:15,IP Address,67.167.87.180,100,619,TRUE,11/28/2020 11:15,R_3OjP9uIly5fKSEd,,,,,41.97549438,-88.08779907,anonymous,EN,0.9,Chrome,86.0.4240.198,Windows NT 6.3,1366x768,Male,,Black or African American,,Bachelor's degree or higher,Employed,Liberal,Yes,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,35249,NO,,67.167.87.180,60172,Roselle,IL,United States,US,,,2020-11-28T11:15:03-07:00,,,
55 and older,11/28/2020 11:06,11/28/2020 11:15,IP Address,70.92.101.12,100,551,TRUE,11/28/2020 11:15,R_2qfpMBBMIKRny9g,,,,,37.82499695,-87.56549835,anonymous,EN,0.9,Chrome,86.0.4240.198,Windows NT 10.0,1366x768,Female,,White/Caucasian,,Some college,Employed,Conservative,Yes,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,89089,NO,,70.92.101.12,42420,Henderson,KY,United States,US,,,2020-11-28T11:15:12-07:00,,,
55 and older,11/28/2020 11:05,11/28/2020 11:15,IP Address,98.228.202.138,100,583,TRUE,11/28/2020 11:15,R_24FSuBwbtq9dQcl,,,,,42.230896,-88.33789825,anonymous,EN,0.9,Chrome,86.0.4240.198,CrOS x86_64 13421.99.0,1807x1016,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Conservative,No,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,53318,YES,,98.228.202.138,60014,Crystal Lake,IL,United States,US,,,2020-11-28T11:15:30-07:00,,,
55 and older,11/28/2020 11:06,11/28/2020 11:16,IP Address,73.153.191.15,100,602,TRUE,11/28/2020 11:16,R_1gwMfzX1npoo4Br,,,,,39.72909546,-105.1896973,anonymous,EN,0.9,Chrome,86.0.4240.198,Windows NT 6.1,1440x900,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Conservative,Yes,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,99089,YES,,73.153.191.15,80401,Golden,CO,United States,US,,,2020-11-28T11:16:19-07:00,,,
55 and older,11/28/2020 11:07,11/28/2020 11:16,IP Address,71.200.47.51,100,581,TRUE,11/28/2020 11:16,R_3Jl9WyEXjQNJUrL,,,,,39.15890503,-75.58779907,anonymous,EN,0.9,Chrome,86.0.4240.198,Windows NT 10.0,1024x768,Male,,White/Caucasian,,Bachelor's degree or higher,Not Employed,Liberal,Yes,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,60447,YES,,71.200.47.51,19904,Dover,DE,United States,US,,,2020-11-28T11:16:47-07:00,,,
55 and older,11/28/2020 11:05,11/28/2020 11:16,IP Address,68.101.26.220,100,666,TRUE,11/28/2020 11:16,R_1LSuDOj6YvzbsXd,,,,,30.77729797,-86.48320007,anonymous,EN,0.9,Firefox,83,Windows NT 10.0,1920x1080,Male,,White/Caucasian,,Some college,Employed,Independent / Other,No,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,69252,YES,,68.101.26.220,32539,Crestview,FL,United States,US,,,2020-11-28T11:16:55-07:00,,,
55 and older,11/28/2020 11:09,11/28/2020 11:17,IP Address,173.63.59.139,100,490,TRUE,11/28/2020 11:17,R_AzDXJxQOhx7vuql,,,,,40.61289978,-74.41600037,anonymous,EN,0.9,Chrome,86.0.4240.198,Windows NT 6.1,1280x1024,Male,,White/Caucasian,,Bachelor's degree or higher,Employed,Liberal,No,Strongly agree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,20237,YES,,173.63.59.139,7062,Plainfield,NJ,United States,US,,,2020-11-28T11:17:24-07:00,,,
55 and older,11/28/2020 11:07,11/28/2020 11:17,IP Address,50.86.52.234,100,595,TRUE,11/28/2020 11:17,R_24NaExKk4IimySH,,,,,32.38949585,-89.95619965,anonymous,EN,0.9,Firefox,83,Windows NT 10.0,1366x768,Female,,White/Caucasian,,Bachelor's degree or higher,Not Employed,Conservative,Yes,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,93757,YES,,50.86.52.234,39073,Florence,MS,United States,US,,,2020-11-28T11:17:28-07:00,,,
55 and older,11/28/2020 11:07,11/28/2020 11:17,IP Address,72.129.129.92,100,613,TRUE,11/28/2020 11:17,R_1ogRu3fMmCL1TKn,,,,,44.50340271,-87.98130035,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 6.1,1440x900,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Liberal,No,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,96692,NO,,72.129.129.92,54302,Green Bay,WI,United States,US,,,2020-11-28T11:17:52-07:00,,,
55 and older,11/28/2020 11:06,11/28/2020 11:18,IP Address,47.35.183.192,100,688,TRUE,11/28/2020 11:18,R_OQpNlbzNm6QXTRn,,,,,44.16600037,-87.58319855,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1280x720,Male,,White/Caucasian,,Some college,Not Employed,Independent / Other,Yes,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly disagree,23626,NO,,47.35.183.192,54241,Two Rivers,WI,United States,US,,,2020-11-28T11:18:16-07:00,,,
55 and older,11/28/2020 11:08,11/28/2020 11:18,IP Address,24.167.162.47,100,562,TRUE,11/28/2020 11:18,R_22RZfMlW5038qiC,,,,,36.03219604,-79.8588028,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1280x720,Male,,White/Caucasian,,Some college,Not Employed,Liberal,Yes,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,47978,NO,,24.167.162.47,27407,Greensboro,NC,United States,US,,,2020-11-28T11:18:19-07:00,,,
55 and older,11/28/2020 11:05,11/28/2020 11:19,IP Address,71.77.155.238,100,839,TRUE,11/28/2020 11:19,R_27Nf5YPckixlcO9,,,,,35.18730164,-79.47299957,anonymous,EN,0.9,Chrome,85.0.4183.133,CrOS x86_64 13310.93.0,1187x667,Female,,White/Caucasian,,Bachelor's degree or higher,Not Employed,Liberal,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,89991,YES,,71.77.155.238,28374,Pinehurst,NC,United States,US,,,2020-11-28T11:19:10-07:00,,,
55 and older,11/28/2020 11:07,11/28/2020 11:19,IP Address,74.140.104.220,100,684,TRUE,11/28/2020 11:19,R_2wuChWTQum4jzQP,,,,,40.07319641,-82.40170288,anonymous,EN,0.9,Firefox,52,Windows NT 6.0,672x420,Female,,White/Caucasian,,Some college,Employed,Independent / Other,Yes,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,41618,YES,,74.140.104.220,43055,Newark,OH,United States,US,,,2020-11-28T11:19:19-07:00,,,
55 and older,11/28/2020 11:06,11/28/2020 11:25,IP Address,67.7.34.105,100,1118,TRUE,11/28/2020 11:25,R_3QKrHxVnEgcqiqD,,,,,41.33259583,-85.71029663,anonymous,EN,0.9,Chrome,86.0.4240.198,Windows NT 6.1,1093x615,Female,,White/Caucasian,,High school,Not Employed,Liberal,Yes,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,25012,YES,,67.7.34.105,46725,Columbia City,IN,United States,US,,,2020-11-28T11:25:04-07:00,,,
55 and older,11/28/2020 11:07,11/28/2020 11:28,IP Address,196.17.64.154,100,1269,TRUE,11/28/2020 11:28,R_2qDkDKgRvYiqUQu,,,,,34.05439758,-118.2440033,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 6.1,1366x768,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Conservative,Yes,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,59174,YES,,196.17.64.154,90009,Los Angeles,CA,United States,US,,,2020-11-28T11:28:38-07:00,,,
55 and older,11/28/2020 11:04,11/28/2020 11:29,IP Address,196.17.64.73,100,1470,TRUE,11/28/2020 11:29,R_2v7gVfpHeFz4Obj,,,,,34.05439758,-118.2440033,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 6.1,1366x768,Female,,White/Caucasian,,Some college,Employed,Conservative,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,17079,NO,,196.17.64.73,90009,Los Angeles,CA,United States,US,,,2020-11-28T11:29:03-07:00,,,
55 and older,11/28/2020 11:02,11/28/2020 11:31,IP Address,73.187.102.199,100,1691,TRUE,11/28/2020 11:31,R_1FQlCn6H4BdzIoQ,,,,,40.79570007,-77.86180115,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1920x1200,Male,,White/Caucasian,,High school,Employed,Independent / Other,No,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,84968,YES,,73.187.102.199,16801,State College,PA,United States,US,,,2020-11-28T11:31:02-07:00,,,
55 and older,11/28/2020 11:22,11/28/2020 11:33,IP Address,68.8.156.5,100,667,TRUE,11/28/2020 11:33,R_3D7IX5UVXhx8O4E,,,,,32.71040344,-117.0527954,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1280x1024,Male,,White/Caucasian,,Some college,Employed,Liberal,No,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,75699,NO,,68.8.156.5,92114,San Diego,CA,United States,US,,,2020-11-28T11:33:39-07:00,,,
55 and older,11/28/2020 11:22,11/28/2020 11:33,IP Address,73.245.123.35,100,652,TRUE,11/28/2020 11:33,R_1FFaIqiyjjSxw9f,,,,,26.65429688,-80.12560272,anonymous,EN,0.9,Chrome,86.0.4240.198,Windows NT 10.0,1366x768,Female,,White/Caucasian,,High school,Not Employed,Liberal,No,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,88668,YES,,73.245.123.35,33463,Lake Worth,FL,United States,US,,,2020-11-28T11:33:40-07:00,,,
55 and older,11/28/2020 11:27,11/28/2020 11:36,IP Address,96.69.112.153,100,581,TRUE,11/28/2020 11:36,R_cUtgkNwP623iVd7,,,,,35.92430115,-83.99649811,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1600x900,Male,,White/Caucasian,,High school,Employed,Independent / Other,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,73567,NO,,96.69.112.153,37919,Knoxville,TN,United States,US,,,2020-11-28T11:36:52-07:00,,,
55 and older,11/28/2020 11:07,11/28/2020 11:39,IP Address,71.8.73.209,100,1923,TRUE,11/28/2020 11:39,R_eyppITpYc3I03ct,,,,,33.35549927,-86.82740021,anonymous,EN,0.7,Chrome,87.0.4280.66,Windows NT 6.3,800x600,Male,,Hispanic/Latino,,Bachelor's degree or higher,Employed,Conservative,Yes,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,74306,NO,,71.8.73.209,35244,Birmingham,AL,United States,US,,,2020-11-28T11:39:05-07:00,,,
55 and older,11/28/2020 11:28,11/28/2020 11:42,IP Address,196.17.65.110,100,855,TRUE,11/28/2020 11:42,R_3QXWKJDCsopmNUo,,,,,34.05439758,-118.2440033,anonymous,EN,0.9,Chrome,86.0.4240.111,Windows NT 6.1,1366x768,Male,,White/Caucasian,,Bachelor's degree or higher,Employed,Conservative,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,57495,NO,,196.17.65.110,90009,Los Angeles,CA,United States,US,,,2020-11-28T11:42:17-07:00,,,
55 and older,11/28/2020 11:37,11/28/2020 11:47,IP Address,173.63.61.15,100,550,TRUE,11/28/2020 11:47,R_2rMmgiNJvI2t5wt,,,,,40.9571991,-74.16040039,anonymous,EN,0.7,Chrome,87.0.4280.66,Windows NT 10.0,1920x1080,Female,,White/Caucasian,,High school,Employed,Liberal,Yes,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,14567,YES,,173.63.61.15,7506,Hawthorne,NJ,United States,US,,,2020-11-28T11:47:03-07:00,,,
55 and older,11/28/2020 11:41,11/28/2020 11:47,IP Address,35.137.59.85,100,396,TRUE,11/28/2020 11:47,R_3dSQ0uNEPtX0FeF,,,,,27.96000671,-82.46140289,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1366x768,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Liberal,No,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,74101,YES,,35.137.59.85,33602,Tampa,FL,United States,US,,,2020-11-28T11:47:58-07:00,,,
55 and older,11/28/2020 11:37,11/28/2020 11:48,IP Address,72.208.217.179,100,622,TRUE,11/28/2020 11:48,R_2rpvhyhnr5q6Ze5,,,,,33.47929382,-112.3121033,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 6.1,1536x864,Female,,Asian,,Some college,Employed,Liberal,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,43832,NO,,72.208.217.179,85392,Avondale,AZ,United States,US,,,2020-11-28T11:48:19-07:00,,,
55 and older,11/28/2020 11:38,11/28/2020 11:49,IP Address,184.91.226.29,100,666,TRUE,11/28/2020 11:49,R_Y3lxj8PRgaPnDpf,,,,,29.02470398,-80.95839691,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1366x768,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Liberal,No,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,74370,YES,,184.91.226.29,32141,Edgewater,FL,United States,US,,,2020-11-28T11:49:48-07:00,,,
55 and older,11/28/2020 11:43,11/28/2020 11:52,IP Address,192.3.161.165,100,508,TRUE,11/28/2020 11:52,R_3PoSZTvXx3hXGC1,,,,,37.75100708,-97.8219986,anonymous,EN,,Chrome,85.0.4183.121,Windows NT 6.3,1280x1024,Female,,White/Caucasian,,Bachelor's degree or higher,Not Employed,Conservative,Yes,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,39140,NO,,192.3.161.165,,,,United States,US,,,2020-11-28T11:52:19-07:00,,,
55 and older,11/28/2020 11:20,11/28/2020 11:56,IP Address,196.17.64.104,100,2126,TRUE,11/28/2020 11:56,R_yUSdrUwJdSE0ECt,,,,,34.05439758,-118.2440033,anonymous,EN,0.9,Chrome,86.0.4240.198,Windows NT 6.1,1366x768,Female,,White/Caucasian,,Some college,Employed,Conservative,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,33794,YES,,196.17.64.104,90009,Los Angeles,CA,United States,US,,,2020-11-28T11:56:10-07:00,,,
55 and older,11/28/2020 11:12,11/28/2020 12:13,IP Address,68.99.226.61,100,3695,TRUE,11/28/2020 12:13,R_3khcIbUliD7QAQY,,,,,33.62620544,-112.0074005,anonymous,EN,0.9,Chrome,87.0.4280.66,Windows NT 10.0,1920x1080,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Liberal,Yes,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,46728,NO,,68.99.226.61,85032,Phoenix,AZ,United States,US,,,2020-11-28T12:13:45-07:00,,,
55 and older,11/28/2020 12:27,11/28/2020 12:40,IP Address,174.27.20.201,100,773,TRUE,11/28/2020 12:40,R_1CEGVKUl8Gfcp8U,,,,,43.63389587,-116.2942047,anonymous,EN,0.7,Chrome,87.0.4280.66,Windows NT 10.0,1024x768,Female,,White/Caucasian,,Bachelor's degree or higher,Not Employed,Independent / Other,Yes,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,92154,YES,,174.27.20.201,83705,Boise,ID,United States,US,,,2020-11-28T12:40:19-07:00,,,
55 and older,11/28/2020 12:34,11/28/2020 12:45,IP Address,152.86.88.16,100,622,TRUE,11/28/2020 12:45,R_1n8ugmNSBQg4T8p,,,,,36.3125,-82.3769989,anonymous,EN,0.9,Chrome,86.0.4240.198,Windows NT 10.0,1366x768,Female,,White/Caucasian,,Bachelor's degree or higher,Employed,Independent / Other,Yes,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly disagree,20714,NO,,152.86.88.16,37604,Johnson City,TN,United States,US,,,2020-11-28T12:45:18-07:00,,,
